id,r_si,r_gu,r_name,r_address
357,서울특별시,관악구,배가네동태탕·찜전문점(서울대입구역점),서울특별시 관악구 관악로15길 6 
358,서울특별시,관악구,바르미샤브샤브n칼국수롯데관악점,서울특별시 관악구 봉천로 209 
359,서울특별시,관악구,바로수제햄부대찌개,서울특별시 관악구 봉천로 378 
360,서울특별시,관악구,미가할매집,서울특별시 관악구 신림로 374
361,서울특별시,관악구,미가면옥,서울특별시 관악구 관악로 246 
362,서울특별시,관악구,무안낙지세상,서울특별시 관악구 조원로 107
363,서울특별시,관악구,몽고샤브샤브,서울특별시 관악구 봉천로 572
364,서울특별시,관악구,목포산낙지철판해물,서울특별시 관악구 조원로 125-1 
365,서울특별시,관악구,모힝,서울특별시 관악구 남부순환로226길 36 
366,서울특별시,관악구,명품횡성한우가,서울특별시 관악구 봉천로 266 
367,서울특별시,관악구,명태어장,서울특별시 관악구 남부순환로 1852
368,서울특별시,관악구,명태랑족발이랑,서울특별시 관악구 신원로 6 
369,서울특별시,관악구,메밀꽃밭언덕너머,서울특별시 관악구 관악로 138 
370,서울특별시,관악구,맛있는도적,서울특별시 관악구 관악로 110-1 
371,서울특별시,관악구,만성찬팅,서울특별시 관악구 신림로 322-4 
372,서울특별시,관악구,만나칼국수,서울특별시 관악구 봉천로7길 23
373,서울특별시,관악구,막불감동,서울특별시 관악구 남부순환로 1599
374,서울특별시,관악구,막걸리바막이오름샤로수길본점,서울특별시 관악구 관악로14길 70 
375,서울특별시,관악구,마뇨떡볶이,서울특별시 관악구 신원로 35 
376,서울특별시,관악구,리춘시장샤로수길지점,서울특별시 관악구 관악로14길 22
377,서울특별시,관악구,런던부페,서울특별시 관악구 남부순환로 1454
378,서울특별시,관악구,들깨향장수밀,서울특별시 관악구 봉천로 355 
379,서울특별시,관악구,두마리찜닭두찜관악인헌점,서울특별시 관악구 인헌9길 13 
380,서울특별시,관악구,두둑한샤브칼국수,서울특별시 관악구 신림로64길 17 
381,서울특별시,관악구,돈파스팔레,서울특별시 관악구 봉천로 568-1 
382,서울특별시,관악구,돈가대박집,서울특별시 관악구 관악로 222
383,서울특별시,관악구,도토리편백롯데백화점관악점,서울특별시 관악구 봉천로 209 
384,서울특별시,관악구,대호아구집,서울특별시 관악구 남부순환로 1829-9
385,서울특별시,관악구,대추나무골감자탕,서울특별시 관악구 조원중앙로 42 
386,서울특별시,관악구,대감숯불갈비,서울특별시 관악구 난우길 20 
387,서울특별시,관악구,달인족발,서울특별시 관악구 난우길 26-1 
388,서울특별시,관악구,다니엘스키친흑돈,서울특별시 관악구 신림로23길 20-9 
389,서울특별시,관악구,눈꽃초밥,서울특별시 관악구 법원단지길 38 
390,서울특별시,관악구,농협안심한우마을,서울특별시 관악구 남부순환로 1369
391,서울특별시,관악구,남원추어탕,서울특별시 관악구 쑥고개로 135 
392,서울특별시,관악구,낙성곱창,서울특별시 관악구 봉천로 495-3 
393,서울특별시,관악구,나주곰탕,서울특별시 관악구 신림로28길 30 
394,서울특별시,관악구,김영자나주곰탕,서울특별시 관악구 봉천로 213-18 
395,서울특별시,관악구,김명자낙지마당(신림점),서울특별시 관악구 조원로 73
396,서울특별시,관악구,금비,서울특별시 관악구 신림로 164
397,서울특별시,관악구,굴마을낙지촌,서울특별시 관악구 남부순환로 1627 
398,서울특별시,관악구,구이닭연구소,서울특별시 관악구 관악로14길 101
399,서울특별시,관악구,구영회참치앤초밥,서울특별시 관악구 신원로 34
400,서울특별시,관악구,구수옥설렁탕,서울특별시 관악구 남부순환로 1696 
401,서울특별시,관악구,광시생고기,서울특별시 관악구 관악로30길 15 
402,서울특별시,관악구,곤지암할매소머리국밥왕갈비탕,서울특별시 관악구 문성로 96 
403,서울특별시,관악구,고창복의낙지세상,서울특별시 관악구 남부순환로 1725 
404,서울특별시,관악구,고베그릴,서울특별시 관악구 남부순환로 2082-25
405,서울특별시,관악구,고기마을정육식당,서울특별시 관악구 남부순환로 1770
406,서울특별시,관악구,계탄언니,서울특별시 관악구 과천대로 951
407,서울특별시,관악구,거당,서울특별시 관악구 남부순환로 2064
408,서울특별시,관악구,갯바위,서울특별시 관악구 남부순환로216길 13 
409,서울특별시,관악구,강강술래신림본동점,서울특별시 관악구 남부순환로 1660 
410,서울특별시,관악구,가마솥삼계탕,서울특별시 관악구 대학6길 22 
411,서울특별시,관악구,가마솥,서울특별시 관악구 관악로17길 13 
412,서울특별시,관악구,가마꿉신림점,서울특별시 관악구 관천로 43
413,서울특별시,광진구,장충한방족발,서울특별시 광진구 천호대로129길 41
414,서울특별시,광진구,이차돌군자역점,서울특별시 광진구 능동로 294
415,서울특별시,광진구,내담,서울특별시 광진구 능동로19길 35
416,서울특별시,광진구,집파스타,서울특별시 광진구 광나루로56길 85 
417,서울특별시,광진구,페스타마레,서울특별시 광진구 동일로20길 114
418,서울특별시,광진구,족발명가,서울특별시 광진구 아차산로62길 14-2
419,서울특별시,광진구,대원칼국수,서울특별시 광진구 자양로18길56
420,서울특별시,광진구,전설의짬뽕아차산점,서울특별시 광진구 자양로43길 42
421,서울특별시,광진구,경복궁,서울특별시 광진구 광나루로56길 85 
422,서울특별시,광진구,다이야,서울특별시 광진구 자양번영로6길 67
423,서울특별시,광진구,쉐프스카페테리아,서울특별시 광진구 구의강변로 83
424,서울특별시,광진구,담꼬직화구이정식,서울특별시 광진구 자양로13길 9 
425,서울특별시,광진구,영동교집,서울특별시 광진구 아차산로33길 16-2
426,서울특별시,광진구,마린보이동태해물찜코다리1번가,서울특별시 광진구 아차산로 421
427,서울특별시,광진구,전주콩나물국밥,서울특별시 광진구 구의강변로 106
428,서울특별시,광진구,황금돼지,서울특별시 광진구 아차산로 444
429,서울특별시,광진구,청담,서울특별시 광진구 구의강변로 92
430,서울특별시,광진구,장강,서울특별시 광진구 광나루로56길 85
431,서울특별시,광진구,윤식당,서울특별시 광진구 광나루로56길 85
432,서울특별시,광진구,산천,서울특별시 광진구 광나루로56길 85
433,서울특별시,광진구,폽타이,서울특별시 광진구 자양번영로6길 60
434,서울특별시,광진구,탄뽀뽀,서울특별시 광진구 광나루로56길 85
435,서울특별시,광진구,신라전골,서울특별시 광진구 광나루로56길 85
436,서울특별시,광진구,상상돈가스,서울특별시 광진구 광나루로56길 85
437,서울특별시,광진구,마루샤브아차산역,서울특별시 광진구 천호대로 633
438,서울특별시,광진구,동신참치,서울특별시 광진구 광나루로56길 85
439,서울특별시,광진구,기절초풍물닭갈비,서울특별시 광진구 자양로13길 88-1
440,서울특별시,광진구,엄마손식당,서울특별시 광진구 자양번영로 13
441,서울특별시,광진구,리춘시장건대점,서울특별시 광진구 아차산로33길 44
442,서울특별시,광진구,롯데리아건대역점,서울특별시 광진구 능동로 110
443,서울특별시,광진구,롤링파스타건대점,서울특별시 광진구 능동로 127
444,서울특별시,광진구,홍코너(테크노마트점),서울특별시 광진구 광나루로56길 85 
445,서울특별시,광진구,호호칼국수,서울특별시 광진구 광나루로56길 85 
446,서울특별시,광진구,해까득죽,서울특별시 광진구 광나루로56길 85 
447,서울특별시,광진구,해까득비빔밥,서울특별시 광진구 광나루로56길 85 
448,서울특별시,광진구,한끼라면,서울특별시 광진구 광나루로56길 85 
449,서울특별시,광진구,하코야,서울특별시 광진구 광나루로56길 85 
450,서울특별시,광진구,테판스타,서울특별시 광진구 광나루로56길 85
451,서울특별시,광진구,콩이랑두부랑,서울특별시 광진구 아차산로 431 
452,서울특별시,광진구,최씨부엌,서울특별시 광진구 광나루로56길 85 
453,서울특별시,광진구,청년다방강변점,서울특별시 광진구 구의강변로 88-1 
454,서울특별시,광진구,천년초손칼국수,서울특별시 광진구 아차산로 431 
455,서울특별시,광진구,참토우,서울특별시 광진구 구의강변로 81
456,서울특별시,광진구,차이나궁,서울특별시 광진구 광나루로56길 85 
457,서울특별시,광진구,지리산정육식당,서울특별시 광진구 광나루로54길 38
458,서울특별시,광진구,㈜오투스페이스(롯데마트안),서울특별시 광진구 광나루로56길 85
459,서울특별시,광진구,전선생가,서울특별시 광진구 광나루로56길 85 
460,서울특별시,광진구,장안냉면,서울특별시 광진구 광나루로56길 85 
461,서울특별시,광진구,이씨주방,서울특별시 광진구 아차산로 431 
462,서울특별시,광진구,육육구이,서울특별시 광진구 아차산로62길 3
463,서울특별시,광진구,유명한감자탕,서울특별시 광진구 아차산로 467 
464,서울특별시,광진구,우리가육칠팔,서울특별시 광진구 구의강변로 86 
465,서울특별시,광진구,여수갓김치,서울특별시 광진구 광나루로52길 104
466,서울특별시,광진구,엄마손구이,서울특별시 광진구 광나루로56길 85 
467,서울특별시,광진구,양촌리생삼겹살,서울특별시 광진구 아차산로 482
468,서울특별시,광진구,안동찜닭삼계탕,서울특별시 광진구 광나루로56길 85
469,서울특별시,광진구,아오키돈부리,서울특별시 광진구 광나루로56길 85 
470,서울특별시,광진구,시래마을,서울특별시 광진구 아차산로 431 
471,서울특별시,광진구,시골밥상,서울특별시 광진구 광나루로56길 85 
472,서울특별시,광진구,스시장,서울특별시 광진구 광나루로56길 85 
473,서울특별시,광진구,스시와꼬,서울특별시 광진구 구의강변로 90 
474,서울특별시,광진구,서울등심,서울특별시 광진구 아차산로 431 
475,서울특별시,광진구,서경일식,서울특별시 광진구 광나루로54길 6
476,서울특별시,광진구,삼삼이네,서울특별시 광진구 아차산로 431 
477,서울특별시,광진구,산골닭갈비,서울특별시 광진구 구의강변로7길 5
478,서울특별시,광진구,사랑채,서울특별시 광진구 아차산로 440-8
479,서울특별시,광진구,뽀빠이부대찌게,서울특별시 광진구 광나루로56길 85 
480,서울특별시,광진구,빠스또네,서울특별시 광진구 광나루로56길 85 
481,서울특별시,광진구,빛나는청춘,서울특별시 광진구 아차산로 457 
482,서울특별시,광진구,비스트로부오노,서울특별시 광진구 구의강변로 85-1
